region,variable_label,nivel,year,value,variable_code,unidad
Atlántico,Inadecuada eliminación de excretas,Departamento,2023,6.2,excretas_inadecuadas,porcentaje
Atlántico,Inasistencia escolar,Departamento,2023,3.1,inasistencia_escolar,porcentaje
Atlántico,Material inadecuado de paredes exteriores,Departamento,2023,0.8,paredes_inadecuadas,porcentaje
Atlántico,Material inadecuado de pisos,Departamento,2023,1.9,pisos_inadecuados,porcentaje
Atlántico,Rezago escolar,Departamento,2023,31.1,rezago_escolar,porcentaje
Atlántico,Sin acceso a fuente de agua mejorada,Departamento,2023,3.5,sin_agua_mejorada,porcentaje
Atlántico,Sin aseguramiento en salud,Departamento,2023,7.3,sin_aseguramiento_salud,porcentaje
Atlántico,Trabajo infantil,Departamento,2023,1.0,trabajo_infantil,porcentaje
Atlántico,Trabajo informal,Departamento,2023,72.4,trabajo_informal,porcentaje
Bogotá,Analfabetismo,Departamento,2023,1.9,analfabetismo,porcentaje
Bogotá,Bajo logro educativo,Departamento,2023,20.6,bajo_logro_educativo,porcentaje
Bogotá,Barreras a servicios para cuidado de la primera infancia,Departamento,2023,6.2,cuidado_primera_infancia,porcentaje
Bogotá,Barreras de acceso a servicios de salud,Departamento,2023,1.5,barreras_acceso_salud,porcentaje
Bogotá,Desempleo de larga duración,Departamento,2023,14.7,desempleo_larga_duracion,porcentaje
Bogotá,Hacinamiento crítico,Departamento,2023,6.7,hacinamiento_critico,porcentaje
Bogotá,Inadecuada eliminación de excretas,Departamento,2023,0.5,excretas_inadecuadas,porcentaje
Bogotá,Inasistencia escolar,Departamento,2023,1.4,inasistencia_escolar,porcentaje
Bogotá,Material inadecuado de paredes exteriores,Departamento,2023,0.3,paredes_inadecuadas,porcentaje
Bogotá,Material inadecuado de pisos,Departamento,2023,0.1,pisos_inadecuados,porcentaje
Bogotá,Rezago escolar,Departamento,2023,19.9,rezago_escolar,porcentaje
Bogotá,Sin acceso a fuente de agua mejorada,Departamento,2023,0.6,sin_agua_mejorada,porcentaje
Bogotá,Sin aseguramiento en salud,Departamento,2023,9.2,sin_aseguramiento_salud,porcentaje
Bogotá,Trabajo infantil,Departamento,2023,0.7,trabajo_infantil,porcentaje
Bogotá,Trabajo informal,Departamento,2023,53.3,trabajo_informal,porcentaje
Bolívar,Analfabetismo,Departamento,2023,12.7,analfabetismo,porcentaje
Bolívar,Bajo logro educativo,Departamento,2023,42.8,bajo_logro_educativo,porcentaje
Bolívar,Barreras a servicios para cuidado de la primera infancia,Departamento,2023,7.4,cuidado_primera_infancia,porcentaje
Bolívar,Barreras de acceso a servicios de salud,Departamento,2023,1.7,barreras_acceso_salud,porcentaje
Bolívar,Desempleo de larga duración,Departamento,2023,10.2,desempleo_larga_duracion,porcentaje
Bolívar,Hacinamiento crítico,Departamento,2023,11.5,hacinamiento_critico,porcentaje
Bolívar,Inadecuada eliminación de excretas,Departamento,2023,33.5,excretas_inadecuadas,porcentaje
Bolívar,Inasistencia escolar,Departamento,2023,2.6,inasistencia_escolar,porcentaje
Bolívar,Material inadecuado de paredes exteriores,Departamento,2023,5.7,paredes_inadecuadas,porcentaje
Bolívar,Material inadecuado de pisos,Departamento,2023,13.7,pisos_inadecuados,porcentaje
Bolívar,Rezago escolar,Departamento,2023,28.4,rezago_escolar,porcentaje
Bolívar,Sin acceso a fuente de agua mejorada,Departamento,2023,15.1,sin_agua_mejorada,porcentaje
Bolívar,Sin aseguramiento en salud,Departamento,2023,5.3,sin_aseguramiento_salud,porcentaje
Bolívar,Trabajo infantil,Departamento,2023,1.5,trabajo_infantil,porcentaje
Bolívar,Trabajo informal,Departamento,2023,82.9,trabajo_informal,porcentaje
Boyacá,Analfabetismo,Departamento,2023,6.0,analfabetismo,porcentaje
Boyacá,Bajo logro educativo,Departamento,2023,47.7,bajo_logro_educativo,porcentaje
Boyacá,Barreras a servicios para cuidado de la primera infancia,Departamento,2023,6.0,cuidado_primera_infancia,porcentaje
Boyacá,Barreras de acceso a servicios de salud,Departamento,2023,2.3,barreras_acceso_salud,porcentaje
Boyacá,Desempleo de larga duración,Departamento,2023,15.7,desempleo_larga_duracion,porcentaje
Boyacá,Hacinamiento crítico,Departamento,2023,3.8,hacinamiento_critico,porcentaje
Boyacá,Inadecuada eliminación de excretas,Departamento,2023,5.3,excretas_inadecuadas,porcentaje
Boyacá,Inasistencia escolar,Departamento,2023,1.9,inasistencia_escolar,porcentaje
Boyacá,Material inadecuado de paredes exteriores,Departamento,2023,0.3,paredes_inadecuadas,porcentaje
Boyacá,Material inadecuado de pisos,Departamento,2023,2.6,pisos_inadecuados,porcentaje
Boyacá,Rezago escolar,Departamento,2023,24.9,rezago_escolar,porcentaje
Boyacá,Sin acceso a fuente de agua mejorada,Departamento,2023,6.4,sin_agua_mejorada,porcentaje
Boyacá,Sin aseguramiento en salud,Departamento,2023,4.5,sin_aseguramiento_salud,porcentaje
Boyacá,Trabajo infantil,Departamento,2023,0.9,trabajo_infantil,porcentaje
Boyacá,Trabajo informal,Departamento,2023,77.5,trabajo_informal,porcentaje
Caldas,Analfabetismo,Departamento,2023,6.2,analfabetismo,porcentaje
Caldas,Bajo logro educativo,Departamento,2023,45.1,bajo_logro_educativo,porcentaje
Caldas,Barreras a servicios para cuidado de la primera infancia,Departamento,2023,4.7,cuidado_primera_infancia,porcentaje
Caldas,Barreras de acceso a servicios de salud,Departamento,2023,2.2,barreras_acceso_salud,porcentaje
Caldas,Desempleo de larga duración,Departamento,2023,17.7,desempleo_larga_duracion,porcentaje
Caldas,Hacinamiento crítico,Departamento,2023,3.4,hacinamiento_critico,porcentaje
Caldas,Inadecuada eliminación de excretas,Departamento,2023,3.6,excretas_inadecuadas,porcentaje
Caldas,Inasistencia escolar,Departamento,2023,0.8,inasistencia_escolar,porcentaje
Caldas,Material inadecuado de paredes exteriores,Departamento,2023,1.1,paredes_inadecuadas,porcentaje
Caldas,Material inadecuado de pisos,Departamento,2023,0.3,pisos_inadecuados,porcentaje
Caldas,Rezago escolar,Departamento,2023,20.9,rezago_escolar,porcentaje
Caldas,Sin acceso a fuente de agua mejorada,Departamento,2023,7.7,sin_agua_mejorada,porcentaje
Caldas,Sin aseguramiento en salud,Departamento,2023,4.7,sin_aseguramiento_salud,porcentaje
Caldas,Trabajo infantil,Departamento,2023,0.8,trabajo_infantil,porcentaje
Caldas,Trabajo informal,Departamento,2023,66.2,trabajo_informal,porcentaje
Caquetá,Analfabetismo,Departamento,2023,9.0,analfabetismo,porcentaje
Caquetá,Bajo logro educativo,Departamento,2023,55.4,bajo_logro_educativo,porcentaje
Caquetá,Barreras a servicios para cuidado de la primera infancia,Departamento,2023,5.7,cuidado_primera_infancia,porcentaje
Caquetá,Barreras de acceso a servicios de salud,Departamento,2023,0.8,barreras_acceso_salud,porcentaje
Caquetá,Desempleo de larga duración,Departamento,2023,13.4,desempleo_larga_duracion,porcentaje
Caquetá,Hacinamiento crítico,Departamento,2023,5.1,hacinamiento_critico,porcentaje
Caquetá,Inadecuada eliminación de excretas,Departamento,2023,11.3,excretas_inadecuadas,porcentaje
Caquetá,Inasistencia escolar,Departamento,2023,7.2,inasistencia_escolar,porcentaje
Caquetá,Material inadecuado de paredes exteriores,Departamento,2023,6.9,paredes_inadecuadas,porcentaje
Caquetá,Material inadecuado de pisos,Departamento,2023,5.4,pisos_inadecuados,porcentaje
Caquetá,Rezago escolar,Departamento,2023,29.4,rezago_escolar,porcentaje
Caquetá,Sin acceso a fuente de agua mejorada,Departamento,2023,17.4,sin_agua_mejorada,porcentaje
Caquetá,Sin aseguramiento en salud,Departamento,2023,5.0,sin_aseguramiento_salud,porcentaje
Caquetá,Trabajo infantil,Departamento,2023,2.9,trabajo_infantil,porcentaje
Caquetá,Trabajo informal,Departamento,2023,87.2,trabajo_informal,porcentaje
Cauca,Analfabetismo,Departamento,2023,11.3,analfabetismo,porcentaje
Cauca,Bajo logro educativo,Departamento,2023,57.5,bajo_logro_educativo,porcentaje
Cauca,Barreras a servicios para cuidado de la primera infancia,Departamento,2023,5.1,cuidado_primera_infancia,porcentaje
Cauca,Barreras de acceso a servicios de salud,Departamento,2023,1.3,barreras_acceso_salud,porcentaje
Cauca,Desempleo de larga duración,Departamento,2023,14.6,desempleo_larga_duracion,porcentaje
Cauca,Hacinamiento crítico,Departamento,2023,3.6,hacinamiento_critico,porcentaje
Cauca,Inadecuada eliminación de excretas,Departamento,2023,7.8,excretas_inadecuadas,porcentaje
Cauca,Inasistencia escolar,Departamento,2023,3.2,inasistencia_escolar,porcentaje
Cauca,Material inadecuado de paredes exteriores,Departamento,2023,3.3,paredes_inadecuadas,porcentaje
Cauca,Material inadecuado de pisos,Departamento,2023,15.5,pisos_inadecuados,porcentaje
Cauca,Rezago escolar,Departamento,2023,23.2,rezago_escolar,porcentaje
Cauca,Sin acceso a fuente de agua mejorada,Departamento,2023,22.7,sin_agua_mejorada,porcentaje
Cauca,Sin aseguramiento en salud,Departamento,2023,3.0,sin_aseguramiento_salud,porcentaje
Cauca,Trabajo infantil,Departamento,2023,2.5,trabajo_infantil,porcentaje
Cauca,Trabajo informal,Departamento,2023,86.1,trabajo_informal,porcentaje
Cesar,Analfabetismo,Departamento,2023,12.5,analfabetismo,porcentaje
Cesar,Bajo logro educativo,Departamento,2023,45.6,bajo_logro_educativo,porcentaje
Cesar,Barreras a servicios para cuidado de la primera infancia,Departamento,2023,9.5,cuidado_primera_infancia,porcentaje
Cesar,Barreras de acceso a servicios de salud,Departamento,2023,0.4,barreras_acceso_salud,porcentaje
Cesar,Desempleo de larga duración,Departamento,2023,12.1,desempleo_larga_duracion,porcentaje
Cesar,Hacinamiento crítico,Departamento,2023,12.5,hacinamiento_critico,porcentaje
Cesar,Inadecuada eliminación de excretas,Departamento,2023,12.1,excretas_inadecuadas,porcentaje
Cesar,Inasistencia escolar,Departamento,2023,2.8,inasistencia_escolar,porcentaje
Cesar,Material inadecuado de paredes exteriores,Departamento,2023,4.1,paredes_inadecuadas,porcentaje
Cesar,Material inadecuado de pisos,Departamento,2023,9.4,pisos_inadecuados,porcentaje
Cesar,Rezago escolar,Departamento,2023,31.9,rezago_escolar,porcentaje
Cesar,Sin acceso a fuente de agua mejorada,Departamento,2023,7.8,sin_agua_mejorada,porcentaje
Cesar,Sin aseguramiento en salud,Departamento,2023,5.6,sin_aseguramiento_salud,porcentaje
Cesar,Trabajo infantil,Departamento,2023,1.7,trabajo_infantil,porcentaje
Cesar,Trabajo informal,Departamento,2023,84.7,trabajo_informal,porcentaje
Córdoba,Analfabetismo,Departamento,2023,16.0,analfabetismo,porcentaje
Córdoba,Bajo logro educativo,Departamento,2023,51.6,bajo_logro_educativo,porcentaje
Córdoba,Barreras a servicios para cuidado de la primera infancia,Departamento,2023,8.3,cuidado_primera_infancia,porcentaje
Córdoba,Barreras de acceso a servicios de salud,Departamento,2023,1.7,barreras_acceso_salud,porcentaje
Córdoba,Desempleo de larga duración,Departamento,2023,13.8,desempleo_larga_duracion,porcentaje
Córdoba,Hacinamiento crítico,Departamento,2023,10.6,hacinamiento_critico,porcentaje
Córdoba,Inadecuada eliminación de excretas,Departamento,2023,15.1,excretas_inadecuadas,porcentaje
Córdoba,Inasistencia escolar,Departamento,2023,1.9,inasistencia_escolar,porcentaje
Córdoba,Material inadecuado de paredes exteriores,Departamento,2023,3.2,paredes_inadecuadas,porcentaje
Córdoba,Material inadecuado de pisos,Departamento,2023,28.6,pisos_inadecuados,porcentaje
Córdoba,Rezago escolar,Departamento,2023,25.8,rezago_escolar,porcentaje
Córdoba,Sin acceso a fuente de agua mejorada,Departamento,2023,19.8,sin_agua_mejorada,porcentaje
Córdoba,Sin aseguramiento en salud,Departamento,2023,1.8,sin_aseguramiento_salud,porcentaje
Córdoba,Trabajo infantil,Departamento,2023,1.5,trabajo_infantil,porcentaje
Córdoba,Trabajo informal,Departamento,2023,89.2,trabajo_informal,porcentaje
Cundinamarca,Analfabetismo,Departamento,2023,3.7,analfabetismo,porcentaje
Cundinamarca,Bajo logro educativo,Departamento,2023,36.1,bajo_logro_educativo,porcentaje
Cundinamarca,Barreras a servicios para cuidado de la primera infancia,Departamento,2023,6.8,cuidado_primera_infancia,porcentaje
Cundinamarca,Barreras de acceso a servicios de salud,Departamento,2023,2.3,barreras_acceso_salud,porcentaje
Cundinamarca,Desempleo de larga duración,Departamento,2023,13.3,desempleo_larga_duracion,porcentaje
Cundinamarca,Hacinamiento crítico,Departamento,2023,4.6,hacinamiento_critico,porcentaje
Cundinamarca,Inadecuada eliminación de excretas,Departamento,2023,4.9,excretas_inadecuadas,porcentaje
Cundinamarca,Inasistencia escolar,Departamento,2023,2.2,inasistencia_escolar,porcentaje
Cundinamarca,Material inadecuado de paredes exteriores,Departamento,2023,0.6,paredes_inadecuadas,porcentaje
Cundinamarca,Material inadecuado de pisos,Departamento,2023,0.9,pisos_inadecuados,porcentaje
Cundinamarca,Rezago escolar,Departamento,2023,24.8,rezago_escolar,porcentaje
Cundinamarca,Sin acceso a fuente de agua mejorada,Departamento,2023,3.1,sin_agua_mejorada,porcentaje
Cundinamarca,Sin aseguramiento en salud,Departamento,2023,8.8,sin_aseguramiento_salud,porcentaje
Cundinamarca,Trabajo infantil,Departamento,2023,0.7,trabajo_infantil,porcentaje
Cundinamarca,Trabajo informal,Departamento,2023,66.9,trabajo_informal,porcentaje
Chocó,Analfabetismo,Departamento,2023,23.3,analfabetismo,porcentaje
Chocó,Bajo logro educativo,Departamento,2023,57.0,bajo_logro_educativo,porcentaje
Chocó,Barreras a servicios para cuidado de la primera infancia,Departamento,2023,8.2,cuidado_primera_infancia,porcentaje
Chocó,Barreras de acceso a servicios de salud,Departamento,2023,0.7,barreras_acceso_salud,porcentaje
Chocó,Desempleo de larga duración,Departamento,2023,19.7,desempleo_larga_duracion,porcentaje
Chocó,Hacinamiento crítico,Departamento,2023,10.6,hacinamiento_critico,porcentaje
Chocó,Inadecuada eliminación de excretas,Departamento,2023,63.5,excretas_inadecuadas,porcentaje
Chocó,Inasistencia escolar,Departamento,2023,4.1,inasistencia_escolar,porcentaje
Chocó,Material inadecuado de paredes exteriores,Departamento,2023,12.4,paredes_inadecuadas,porcentaje
Chocó,Material inadecuado de pisos,Departamento,2023,2.3,pisos_inadecuados,porcentaje
Chocó,Rezago escolar,Departamento,2023,33.8,rezago_escolar,porcentaje
Chocó,Sin acceso a fuente de agua mejorada,Departamento,2023,72.6,sin_agua_mejorada,porcentaje
Chocó,Sin aseguramiento en salud,Departamento,2023,2.6,sin_aseguramiento_salud,porcentaje
Chocó,Trabajo infantil,Departamento,2023,1.3,trabajo_infantil,porcentaje
Chocó,Trabajo informal,Departamento,2023,94.2,trabajo_informal,porcentaje
Huila,Analfabetismo,Departamento,2023,7.1,analfabetismo,porcentaje
Huila,Bajo logro educativo,Departamento,2023,52.8,bajo_logro_educativo,porcentaje
Huila,Barreras a servicios para cuidado de la primera infancia,Departamento,2023,6.3,cuidado_primera_infancia,porcentaje
Huila,Barreras de acceso a servicios de salud,Departamento,2023,1.3,barreras_acceso_salud,porcentaje
Huila,Desempleo de larga duración,Departamento,2023,12.3,desempleo_larga_duracion,porcentaje
Huila,Hacinamiento crítico,Departamento,2023,5.2,hacinamiento_critico,porcentaje
Huila,Inadecuada eliminación de excretas,Departamento,2023,3.5,excretas_inadecuadas,porcentaje
Huila,Inasistencia escolar,Departamento,2023,3.9,inasistencia_escolar,porcentaje
Huila,Material inadecuado de paredes exteriores,Departamento,2023,1.9,paredes_inadecuadas,porcentaje
Huila,Material inadecuado de pisos,Departamento,2023,4.9,pisos_inadecuados,porcentaje
Huila,Rezago escolar,Departamento,2023,28.2,rezago_escolar,porcentaje
Huila,Sin acceso a fuente de agua mejorada,Departamento,2023,10.9,sin_agua_mejorada,porcentaje
Huila,Sin aseguramiento en salud,Departamento,2023,4.1,sin_aseguramiento_salud,porcentaje
Huila,Trabajo infantil,Departamento,2023,3.2,trabajo_infantil,porcentaje
Huila,Trabajo informal,Departamento,2023,83.1,trabajo_informal,porcentaje
La Guajira,Analfabetismo,Departamento,2023,23.1,analfabetismo,porcentaje
La Guajira,Bajo logro educativo,Departamento,2023,57.4,bajo_logro_educativo,porcentaje
La Guajira,Barreras a servicios para cuidado de la primera infancia,Departamento,2023,10.6,cuidado_primera_infancia,porcentaje
La Guajira,Barreras de acceso a servicios de salud,Departamento,2023,2.3,barreras_acceso_salud,porcentaje
La Guajira,Desempleo de larga duración,Departamento,2023,14.4,desempleo_larga_duracion,porcentaje
La Guajira,Hacinamiento crítico,Departamento,2023,20.2,hacinamiento_critico,porcentaje
La Guajira,Inadecuada eliminación de excretas,Departamento,2023,45.2,excretas_inadecuadas,porcentaje
La Guajira,Inasistencia escolar,Departamento,2023,3.7,inasistencia_escolar,porcentaje
La Guajira,Material inadecuado de paredes exteriores,Departamento,2023,5.4,paredes_inadecuadas,porcentaje
La Guajira,Material inadecuado de pisos,Departamento,2023,37.7,pisos_inadecuados,porcentaje
La Guajira,Rezago escolar,Departamento,2023,36.1,rezago_escolar,porcentaje
La Guajira,Sin acceso a fuente de agua mejorada,Departamento,2023,42.2,sin_agua_mejorada,porcentaje
La Guajira,Sin aseguramiento en salud,Departamento,2023,8.7,sin_aseguramiento_salud,porcentaje
La Guajira,Trabajo infantil,Departamento,2023,2.5,trabajo_infantil,porcentaje
La Guajira,Trabajo informal,Departamento,2023,90.8,trabajo_informal,porcentaje
Magdalena,Analfabetismo,Departamento,2023,14.1,analfabetismo,porcentaje
Magdalena,Bajo logro educativo,Departamento,2023,48.0,bajo_logro_educativo,porcentaje
Magdalena,Barreras a servicios para cuidado de la primera infancia,Departamento,2023,8.0,cuidado_primera_infancia,porcentaje
Magdalena,Barreras de acceso a servicios de salud,Departamento,2023,2.7,barreras_acceso_salud,porcentaje
Magdalena,Desempleo de larga duración,Departamento,2023,10.7,desempleo_larga_duracion,porcentaje
Magdalena,Hacinamiento crítico,Departamento,2023,17.7,hacinamiento_critico,porcentaje
Magdalena,Inadecuada eliminación de excretas,Departamento,2023,24.4,excretas_inadecuadas,porcentaje
Magdalena,Inasistencia escolar,Departamento,2023,2.9,inasistencia_escolar,porcentaje
Magdalena,Material inadecuado de paredes exteriores,Departamento,2023,2.4,paredes_inadecuadas,porcentaje
Magdalena,Material inadecuado de pisos,Departamento,2023,15.4,pisos_inadecuados,porcentaje
Magdalena,Rezago escolar,Departamento,2023,33.7,rezago_escolar,porcentaje
Magdalena,Sin acceso a fuente de agua mejorada,Departamento,2023,10.4,sin_agua_mejorada,porcentaje
Magdalena,Sin aseguramiento en salud,Departamento,2023,7.7,sin_aseguramiento_salud,porcentaje
Magdalena,Trabajo infantil,Departamento,2023,1.2,trabajo_infantil,porcentaje
Magdalena,Trabajo informal,Departamento,2023,83.6,trabajo_informal,porcentaje
Meta,Analfabetismo,Departamento,2023,5.4,analfabetismo,porcentaje
Meta,Bajo logro educativo,Departamento,2023,40.6,bajo_logro_educativo,porcentaje
Meta,Barreras a servicios para cuidado de la primera infancia,Departamento,2023,6.7,cuidado_primera_infancia,porcentaje
Meta,Barreras de acceso a servicios de salud,Departamento,2023,4.0,barreras_acceso_salud,porcentaje
Meta,Desempleo de larga duración,Departamento,2023,11.9,desempleo_larga_duracion,porcentaje
Meta,Hacinamiento crítico,Departamento,2023,5.9,hacinamiento_critico,porcentaje
Meta,Inadecuada eliminación de excretas,Departamento,2023,6.5,excretas_inadecuadas,porcentaje
Meta,Inasistencia escolar,Departamento,2023,3.4,inasistencia_escolar,porcentaje
Meta,Material inadecuado de paredes exteriores,Departamento,2023,2.5,paredes_inadecuadas,porcentaje
Meta,Material inadecuado de pisos,Departamento,2023,4.6,pisos_inadecuados,porcentaje
Meta,Rezago escolar,Departamento,2023,25.1,rezago_escolar,porcentaje
Meta,Sin acceso a fuente de agua mejorada,Departamento,2023,9.2,sin_agua_mejorada,porcentaje
Meta,Sin aseguramiento en salud,Departamento,2023,6.9,sin_aseguramiento_salud,porcentaje
Meta,Trabajo infantil,Departamento,2023,2.2,trabajo_infantil,porcentaje
Meta,Trabajo informal,Departamento,2023,71.2,trabajo_informal,porcentaje
Nariño,Analfabetismo,Departamento,2023,10.2,analfabetismo,porcentaje
Nariño,Bajo logro educativo,Departamento,2023,59.9,bajo_logro_educativo,porcentaje
Nariño,Barreras a servicios para cuidado de la primera infancia,Departamento,2023,4.4,cuidado_primera_infancia,porcentaje
Nariño,Barreras de acceso a servicios de salud,Departamento,2023,4.6,barreras_acceso_salud,porcentaje
Nariño,Desempleo de larga duración,Departamento,2023,11.0,desempleo_larga_duracion,porcentaje
Nariño,Hacinamiento crítico,Departamento,2023,5.3,hacinamiento_critico,porcentaje
Nariño,Inadecuada eliminación de excretas,Departamento,2023,16.5,excretas_inadecuadas,porcentaje
Nariño,Inasistencia escolar,Departamento,2023,1.6,inasistencia_escolar,porcentaje
Nariño,Material inadecuado de paredes exteriores,Departamento,2023,4.3,paredes_inadecuadas,porcentaje
Nariño,Material inadecuado de pisos,Departamento,2023,3.0,pisos_inadecuados,porcentaje
Nariño,Rezago escolar,Departamento,2023,23.5,rezago_escolar,porcentaje
Nariño,Sin acceso a fuente de agua mejorada,Departamento,2023,22.6,sin_agua_mejorada,porcentaje
Nariño,Sin aseguramiento en salud,Departamento,2023,4.7,sin_aseguramiento_salud,porcentaje
Nariño,Trabajo infantil,Departamento,2023,2.0,trabajo_infantil,porcentaje
Nariño,Trabajo informal,Departamento,2023,90.0,trabajo_informal,porcentaje
Norte de Santander,Analfabetismo,Departamento,2023,9.6,analfabetismo,porcentaje
Norte de Santander,Bajo logro educativo,Departamento,2023,49.8,bajo_logro_educativo,porcentaje
Norte de Santander,Barreras a servicios para cuidado de la primera infancia,Departamento,2023,8.0,cuidado_primera_infancia,porcentaje
Norte de Santander,Barreras de acceso a servicios de salud,Departamento,2023,1.0,barreras_acceso_salud,porcentaje
Norte de Santander,Desempleo de larga duración,Departamento,2023,10.7,desempleo_larga_duracion,porcentaje
Norte de Santander,Hacinamiento crítico,Departamento,2023,15.1,hacinamiento_critico,porcentaje
Norte de Santander,Inadecuada eliminación de excretas,Departamento,2023,4.9,excretas_inadecuadas,porcentaje
Norte de Santander,Inasistencia escolar,Departamento,2023,4.7,inasistencia_escolar,porcentaje
Norte de Santander,Material inadecuado de paredes exteriores,Departamento,2023,5.6,paredes_inadecuadas,porcentaje
Norte de Santander,Material inadecuado de pisos,Departamento,2023,6.0,pisos_inadecuados,porcentaje
Norte de Santander,Rezago escolar,Departamento,2023,28.2,rezago_escolar,porcentaje
Norte de Santander,Sin acceso a fuente de agua mejorada,Departamento,2023,11.7,sin_agua_mejorada,porcentaje
Norte de Santander,Sin aseguramiento en salud,Departamento,2023,13.1,sin_aseguramiento_salud,porcentaje
Norte de Santander,Trabajo infantil,Departamento,2023,2.2,trabajo_infantil,porcentaje
Norte de Santander,Trabajo informal,Departamento,2023,84.5,trabajo_informal,porcentaje
Quindío,Analfabetismo,Departamento,2023,6.4,analfabetismo,porcentaje
Quindío,Bajo logro educativo,Departamento,2023,40.4,bajo_logro_educativo,porcentaje
Quindío,Barreras a servicios para cuidado de la primera infancia,Departamento,2023,4.0,cuidado_primera_infancia,porcentaje
Quindío,Barreras de acceso a servicios de salud,Departamento,2023,2.9,barreras_acceso_salud,porcentaje
Quindío,Desempleo de larga duración,Departamento,2023,17.3,desempleo_larga_duracion,porcentaje
Quindío,Hacinamiento crítico,Departamento,2023,3.2,hacinamiento_critico,porcentaje
Quindío,Inadecuada eliminación de excretas,Departamento,2023,2.1,excretas_inadecuadas,porcentaje
Quindío,Inasistencia escolar,Departamento,2023,1.2,inasistencia_escolar,porcentaje
Quindío,Material inadecuado de paredes exteriores,Departamento,2023,3.1,paredes_inadecuadas,porcentaje
Quindío,Material inadecuado de pisos,Departamento,2023,0.4,pisos_inadecuados,porcentaje
Quindío,Rezago escolar,Departamento,2023,16.2,rezago_escolar,porcentaje
Quindío,Sin acceso a fuente de agua mejorada,Departamento,2023,2.5,sin_agua_mejorada,porcentaje
Quindío,Sin aseguramiento en salud,Departamento,2023,9.0,sin_aseguramiento_salud,porcentaje
Quindío,Trabajo infantil,Departamento,2023,0.8,trabajo_infantil,porcentaje
Quindío,Trabajo informal,Departamento,2023,70.6,trabajo_informal,porcentaje
Risaralda,Analfabetismo,Departamento,2023,6.9,analfabetismo,porcentaje
Risaralda,Bajo logro educativo,Departamento,2023,45.1,bajo_logro_educativo,porcentaje
Risaralda,Barreras a servicios para cuidado de la primera infancia,Departamento,2023,6.7,cuidado_primera_infancia,porcentaje
Risaralda,Barreras de acceso a servicios de salud,Departamento,2023,3.1,barreras_acceso_salud,porcentaje
Risaralda,Desempleo de larga duración,Departamento,2023,17.7,desempleo_larga_duracion,porcentaje
Risaralda,Hacinamiento crítico,Departamento,2023,7.7,hacinamiento_critico,porcentaje
Risaralda,Inadecuada eliminación de excretas,Departamento,2023,8.4,excretas_inadecuadas,porcentaje
Risaralda,Inasistencia escolar,Departamento,2023,2.3,inasistencia_escolar,porcentaje
Risaralda,Material inadecuado de paredes exteriores,Departamento,2023,1.5,paredes_inadecuadas,porcentaje
Risaralda,Material inadecuado de pisos,Departamento,2023,0.6,pisos_inadecuados,porcentaje
Risaralda,Rezago escolar,Departamento,2023,18.1,rezago_escolar,porcentaje
Risaralda,Sin acceso a fuente de agua mejorada,Departamento,2023,5.2,sin_agua_mejorada,porcentaje
Risaralda,Sin aseguramiento en salud,Departamento,2023,7.6,sin_aseguramiento_salud,porcentaje
Risaralda,Trabajo infantil,Departamento,2023,1.6,trabajo_infantil,porcentaje
Risaralda,Trabajo informal,Departamento,2023,67.0,trabajo_informal,porcentaje
Santander,Analfabetismo,Departamento,2023,6.3,analfabetismo,porcentaje
Santander,Bajo logro educativo,Departamento,2023,42.4,bajo_logro_educativo,porcentaje
Santander,Barreras a servicios para cuidado de la primera infancia,Departamento,2023,4.7,cuidado_primera_infancia,porcentaje
Santander,Barreras de acceso a servicios de salud,Departamento,2023,1.3,barreras_acceso_salud,porcentaje
Santander,Desempleo de larga duración,Departamento,2023,11.8,desempleo_larga_duracion,porcentaje
Santander,Hacinamiento crítico,Departamento,2023,4.0,hacinamiento_critico,porcentaje
Santander,Inadecuada eliminación de excretas,Departamento,2023,8.3,excretas_inadecuadas,porcentaje
Santander,Inasistencia escolar,Departamento,2023,2.6,inasistencia_escolar,porcentaje
Santander,Material inadecuado de paredes exteriores,Departamento,2023,0.9,paredes_inadecuadas,porcentaje
Santander,Material inadecuado de pisos,Departamento,2023,3.2,pisos_inadecuados,porcentaje
Santander,Rezago escolar,Departamento,2023,23.0,rezago_escolar,porcentaje
Santander,Sin acceso a fuente de agua mejorada,Departamento,2023,7.7,sin_agua_mejorada,porcentaje
Santander,Sin aseguramiento en salud,Departamento,2023,6.0,sin_aseguramiento_salud,porcentaje
Santander,Trabajo infantil,Departamento,2023,1.5,trabajo_infantil,porcentaje
Santander,Trabajo informal,Departamento,2023,74.6,trabajo_informal,porcentaje
Sucre,Analfabetismo,Departamento,2023,19.5,analfabetismo,porcentaje
Sucre,Bajo logro educativo,Departamento,2023,52.2,bajo_logro_educativo,porcentaje
Sucre,Barreras a servicios para cuidado de la primera infancia,Departamento,2023,7.5,cuidado_primera_infancia,porcentaje
Sucre,Barreras de acceso a servicios de salud,Departamento,2023,2.1,barreras_acceso_salud,porcentaje
Sucre,Desempleo de larga duración,Departamento,2023,12.4,desempleo_larga_duracion,porcentaje
Sucre,Hacinamiento crítico,Departamento,2023,11.3,hacinamiento_critico,porcentaje
Sucre,Inadecuada eliminación de excretas,Departamento,2023,21.4,excretas_inadecuadas,porcentaje
Sucre,Inasistencia escolar,Departamento,2023,2.1,inasistencia_escolar,porcentaje
